,uuid,latitude,longitude,interactions,street,reliability,start_time,end_time,share,cum_share,geometry,hex9,hex10,date,alerts
70,ee0e1028-b6d0-3991-a4e6-484a6fefc50a,-12.122795,-77.019806,5,Av. Ricardo Palma,10,2019-01-22 12:57:00.000,2019-01-22 13:00:00.000,0.0046,0.6727772685609532,POINT (-77.019806 -12.122795),898e62c560fffff,8a8e62c560dffff,2019-01-22 12:00:00,1
71,fd336756-07ee-3d71-bb80-4f772edb8221,-12.124756,-77.022177,5,Av. Casimiro Ulloa,10,2019-02-05 01:17:00.000,2019-02-05 01:51:00.000,0.0046,0.6773602199816682,POINT (-77.022177 -12.124756),898e62c5673ffff,8a8e62c5670ffff,2019-02-05 12:00:00,1
72,1414f93b-9214-3fed-981e-5c071d52307d,-12.122637,-77.01980999999999,5,Av. Ricardo Palma,10,2019-03-19 14:55:00.000,2019-03-19 15:28:00.000,0.0046,0.6819431714023831,POINT (-77.01980999999999 -12.122637),898e62c560fffff,8a8e62c560c7fff,2019-03-19 12:00:00,1
73,33e7472b-fc66-373e-b42a-ded0a89e176b,-12.105587,-77.03319,5,Av. Santa Cruz,10,2019-04-11 19:00:00.000,2019-04-11 20:03:00.000,0.0046,0.6865261228230981,POINT (-77.03319 -12.105587),898e62c0babffff,8a8e62c0ba87fff,2019-04-11 12:00:00,1
74,747f1360-2886-3040-b449-d807996e92f5,-12.119944,-77.023794,5,Av. Ricardo Palma,10,2019-04-17 14:18:00.000,2019-04-17 15:11:00.000,0.0046,0.6911090742438131,POINT (-77.023794 -12.119944),898e62c560bffff,8a8e62c56097fff,2019-04-17 12:00:00,1
75,15598300-2980-3fc5-ba1a-6497d67fc4de,-12.126783,-77.014484,5,Av. Alfredo Benavides,10,2019-05-09 22:21:00.000,2019-05-09 23:09:00.000,0.0046,0.6956920256645279,POINT (-77.014484 -12.126783),898e62c5623ffff,8a8e62c5621ffff,2019-05-09 12:00:00,1
76,6e0a5254-0ace-3b06-8df6-742afb78baca,-12.126671,-77.015206,5,Av. Alfredo Benavides,10,2019-05-09 22:22:00.000,2019-05-09 23:43:00.000,0.0046,0.7002749770852429,POINT (-77.01520600000001 -12.126671),898e62c5623ffff,8a8e62c56217fff,2019-05-09 12:00:00,1
77,b2ad2d4d-2889-32d6-9af2-7d5a1d785002,-12.128254,-77.005832,5,Av. Alfredo Benavides,10,2019-06-18 21:14:00.000,2019-06-18 21:46:00.000,0.0046,0.7048579285059579,POINT (-77.005832 -12.128254),898e62c50cfffff,8a8e62c50cd7fff,2019-06-18 12:00:00,1
78,f8fe5b96-18a0-3f28-80e2-cce64081febf,-12.123053,-77.019349,5,Av. Ricardo Palma,10,2019-07-13 17:38:00.000,2019-07-13 18:18:00.000,0.0046,0.7094408799266728,POINT (-77.01934900000001 -12.123053),898e62c560fffff,8a8e62c560dffff,2019-07-13 12:00:00,1
79,183bffea-eea4-3707-a655-2f190f1a9cc8,-12.126371,-77.017155,5,Av. Alfredo Benavides,9,2018-10-14 19:18:00.000,2018-10-14 19:42:00.000,0.0046,0.7140238313473877,POINT (-77.017155 -12.126371),898e62c562bffff,8a8e62c562b7fff,2018-10-14 12:00:00,1
80,7eccd453-af19-3ecb-ac29-f7ddba26652d,-12.130203,-77.03508199999999,5,Vía Expresa Costa Verde,9,2018-10-20 10:54:00.000,2018-10-20 11:17:00.000,0.0046,0.7186067827681026,POINT (-77.03508199999999 -12.130203),898e62ce5abffff,8a8e62ce5a8ffff,2018-10-20 12:00:00,1
81,c6ba9bd9-d739-3730-ae82-d0fedab52036,-12.135889,-77.024935,5,Quebrada de Armendáriz,9,2018-11-07 12:22:00.000,2018-11-07 13:23:00.000,0.0046,0.7231897341888176,POINT (-77.024935 -12.135889),898e62c52c7ffff,8a8e62c52c77fff,2018-11-07 12:00:00,1
82,536a8e04-974b-37ce-b138-7c849f5cbdcb,-12.113381,-77.049196,5,Malecón de la Marina,9,2019-01-30 23:43:00.000,2019-01-31 00:28:00.000,0.0046,0.7277726856095326,POINT (-77.04919599999999 -12.113381),898e62ce4b7ffff,8a8e62ce4b5ffff,2019-01-30 12:00:00,1
83,720ca512-b32f-3d60-b4d6-426fb59f987a,-12.125166,-77.022386,5,Ramón Ribeyro,9,2019-04-06 18:39:00.000,2019-04-06 19:15:00.000,0.0046,0.7323556370302475,POINT (-77.022386 -12.125166),898e62c5673ffff,8a8e62c56627fff,2019-04-06 12:00:00,1
84,96f3550b-f372-3662-81ec-fcdf8f26cf8b,-12.107486,-77.034655,5,Av. Santa Cruz,9,2019-04-11 18:57:00.000,2019-04-11 19:46:00.000,0.0046,0.7369385884509624,POINT (-77.034655 -12.107486),898e62c0b07ffff,8a8e62c0b06ffff,2019-04-11 12:00:00,1
85,f4a8122f-0477-3710-bd27-eb2ae64bd0b4,-12.128044000000001,-77.035358,4,Puente Mellizo Villena Rey,10,2018-10-26 23:07:00.000,2018-10-26 23:17:00.000,0.0037,0.7406049495875344,POINT (-77.035358 -12.128044),898e62ce5abffff,8a8e62ce5ab7fff,2018-10-26 12:00:00,1
86,418908f9-4b0c-326e-95db-c48612c33cec,-12.125160000000001,-77.025518,4,Av. Alfredo Benavides,10,2018-11-27 22:09:00.000,2018-11-27 22:38:00.000,0.0037,0.7442713107241063,POINT (-77.02551800000001 -12.12516),898e62c567bffff,8a8e62c56787fff,2018-11-27 12:00:00,1
87,045ecbd8-6932-3666-8a79-a45107d75fd2,-12.127092999999999,-77.034225,4,Malecón 28 de Julio,10,2019-03-09 02:21:00.000,2019-03-09 02:57:00.000,0.0037,0.7479376718606783,POINT (-77.03422500000001 -12.127093),898e62ce5bbffff,8a8e62ce5b8ffff,2019-03-09 12:00:00,1
88,8af283be-1249-378e-a58e-7b38f65b73b5,-12.124731,-77.027837,4,Av. Alfredo Benavides,9,2018-10-25 12:28:00.000,2018-10-25 12:59:00.000,0.0037,0.7516040329972502,POINT (-77.02783700000001 -12.124731),898e62c564fffff,8a8e62c564cffff,2018-10-25 12:00:00,1
89,5e3987f3-b982-3771-971a-0c64ce794db4,-12.125760000000001,-77.029388,4,Av. José Larco,9,2018-10-25 14:26:00.000,2018-10-25 14:56:00.000,0.0037,0.7552703941338221,POINT (-77.029388 -12.12576),898e62ce5b7ffff,8a8e62ce5b77fff,2018-10-25 12:00:00,1
90,f0b9802a-c6f6-37d9-b266-f01745d15e7b,-12.131159,-77.03329000000001,4,Vía Expresa Costa Verde,9,2018-11-06 14:43:00.000,2018-11-06 15:15:00.000,0.0037,0.7589367552703942,POINT (-77.03329000000001 -12.131159),898e62ce5afffff,8a8e62ce5ad7fff,2018-11-06 12:00:00,1
91,e38bfbfa-de6b-3135-a637-a9f9787bbbbb,-12.135887,-77.024547,4,Quebrada de Armendáriz,9,2018-11-07 12:04:00.000,2018-11-07 12:42:00.000,0.0037,0.7626031164069661,POINT (-77.024547 -12.135887),898e62c52c7ffff,8a8e62c52c77fff,2018-11-07 12:00:00,1
92,a40e484e-9548-3be2-98b9-682d8c6b425b,-12.136803,-77.028672,4,Vía Expresa Costa Verde,9,2018-11-12 23:59:00.000,2018-11-13 00:28:00.000,0.0037,0.7662694775435379,POINT (-77.028672 -12.136803),898e62c52cbffff,8a8e62c52caffff,2018-11-12 12:00:00,1
93,fa780b46-a1cd-3779-9421-f815629ec5e6,-12.134603,-77.023383,4,Quebrada de Armendáriz,9,2018-11-18 11:13:00.000,2018-11-18 12:02:00.000,0.0037,0.76993583868011,POINT (-77.023383 -12.134603),898e62c52d7ffff,8a8e62c52d4ffff,2018-11-18 12:00:00,1
94,38cb5b10-62f7-3ab0-b427-0603ad5d1ec0,-12.124884,-77.024514,4,Av. Paseo de la República,9,2018-11-22 00:36:00.000,2018-11-22 00:43:00.000,0.0037,0.773602199816682,POINT (-77.024514 -12.124884),898e62c567bffff,8a8e62c567affff,2018-11-22 12:00:00,1
95,3a483dc7-3dbd-3e3e-b15c-e9f0276d6008,-12.131181,-77.033232,4,Vía Expresa Costa Verde,9,2019-01-04 17:07:00.000,2019-01-04 17:37:00.000,0.0037,0.7772685609532539,POINT (-77.033232 -12.131181),898e62ce5afffff,8a8e62ce5ad7fff,2019-01-04 12:00:00,1
96,accae86b-5a96-3872-b6d1-2ecc2d5b03d3,-12.113036,-77.051175,4,Vía Expresa Costa Verde,9,2019-02-14 01:17:00.000,2019-02-14 01:21:00.000,0.0037,0.7809349220898258,POINT (-77.051175 -12.113036),898e62ce4a3ffff,8a8e62ce4a27fff,2019-02-14 12:00:00,1
97,29d86512-62ce-36ff-8225-a911cb669c0f,-12.123569,-77.03877800000001,4,Av. de la Aviación,9,2019-02-20 00:51:00.000,2019-02-20 01:03:00.000,0.0037,0.7846012832263978,POINT (-77.03877800000001 -12.123569),898e62ce58fffff,8a8e62ce58d7fff,2019-02-20 12:00:00,1
98,901d7133-c3ed-31ba-9bf6-fb1ba0f4f55d,-12.120186,-77.034374,4,Berlín,9,2019-03-19 12:20:00.000,2019-03-19 12:50:00.000,0.0037,0.7882676443629697,POINT (-77.034374 -12.120186),898e62ce597ffff,8a8e62ce595ffff,2019-03-19 12:00:00,1
99,0f3ba3b8-4b91-3e21-aae2-245c685fe9b6,-12.125047,-77.024478,4,Av. Paseo de la República,9,2019-03-21 01:05:00.000,2019-03-21 01:15:00.000,0.0037,0.7919340054995417,POINT (-77.024478 -12.125047),898e62c567bffff,8a8e62c567affff,2019-03-21 12:00:00,1
100,50372ba4-eac5-39bf-b760-01a5866d3109,-12.113595,-77.027813,4,Av. Angamos Este,9,2019-04-19 00:04:00.000,2019-04-19 00:33:00.000,0.0037,0.7956003666361137,POINT (-77.02781299999999 -12.113595),898e62c56cbffff,8a8e62c56c9ffff,2019-04-19 12:00:00,1
101,666149a5-728c-3bc4-8227-02edf3c6d5b6,-12.128873,-77.036439,4,Vía Expresa Costa Verde,9,2019-05-20 14:00:00.000,2019-05-20 14:15:00.000,0.0037,0.7992667277726856,POINT (-77.036439 -12.128873),898e62ce5abffff,8a8e62ce5a97fff,2019-05-20 12:00:00,1
102,1beb51fe-70cc-3dab-a711-0ab84efcd1a7,-12.128267999999998,-77.005742,4,Av. Alfredo Benavides,9,2019-06-18 21:05:00.000,2019-06-18 21:11:00.000,0.0037,0.8029330889092575,POINT (-77.005742 -12.128268),898e62c50cfffff,8a8e62c50cf7fff,2019-06-18 12:00:00,1
103,404d92a2-9fe4-3977-bcae-856ad2ab3599,-12.124134,-77.03384,4,Recavarren,8,2019-03-06 15:48:00.000,2019-03-06 16:28:00.000,0.0037,0.8065994500458296,POINT (-77.03384 -12.124134),898e62ce587ffff,8a8e62ce584ffff,2019-03-06 12:00:00,1
104,8c8e3003-2add-3bb8-bfa5-e7ddbb730205,-12.126130999999999,-77.00921,4,Av. José Ramírez Gastón,8,2019-03-14 15:14:00.000,2019-03-14 15:45:00.000,0.0037,0.8102658111824015,POINT (-77.00921 -12.126131),898e62c50cbffff,8a8e62c5634ffff,2019-03-14 12:00:00,1
105,3710f240-7e59-3bb4-9577-fb615659e7ee,-12.113589,-77.027693,4,Av. Angamos Este,8,2019-06-05 17:04:00.000,2019-06-05 17:45:00.000,0.0037,0.8139321723189734,POINT (-77.027693 -12.113589),898e62c56cbffff,8a8e62c56c9ffff,2019-06-05 12:00:00,1
106,07bd6158-a193-3d22-a156-a163b8c91842,-12.104661,-77.032147,4,Asunción,8,2019-06-28 21:55:00.000,2019-06-28 22:24:00.000,0.0037,0.8175985334555453,POINT (-77.03214699999999 -12.104661),898e62c0babffff,8a8e62c0baa7fff,2019-06-28 12:00:00,1
107,77c30a83-d753-3f63-84e8-0168fc7c389e,-12.123209,-77.019058,4,Av. Ricardo Palma,8,2019-07-13 17:03:00.000,2019-07-13 17:32:00.000,0.0037,0.8212648945921174,POINT (-77.019058 -12.123209),898e62c560fffff,8a8e62c560cffff,2019-07-13 12:00:00,1
108,dc11889a-abe5-341b-93b4-b008acd3e405,-12.125582000000001,-77.023771,4,Av. Paseo de la República,8,2019-08-16 17:24:00.000,2019-08-16 18:03:00.000,0.0037,0.8249312557286893,POINT (-77.023771 -12.125582),898e62c5663ffff,8a8e62c56637fff,2019-08-16 12:00:00,1
109,ff2996ad-5767-371e-b191-3fb1fb89337a,-12.109744000000001,-77.04793599999999,3,Mariano Melgar,9,2019-01-28 00:29:00.000,2019-01-28 01:04:00.000,0.0027,0.8276810265811182,POINT (-77.04793599999999 -12.109744),898e62c0b4fffff,8a8e62c0b4c7fff,2019-01-28 12:00:00,1
110,19bba615-932e-3038-ae97-f7972c3351b8,-12.126479,-77.01716400000001,3,Av. Alfredo Benavides,8,2018-10-14 19:01:00.000,2018-10-14 19:04:00.000,0.0027,0.8304307974335472,POINT (-77.01716400000001 -12.126479),898e62c562bffff,8a8e62c562b7fff,2018-10-14 12:00:00,1
111,a11d48be-3a76-3df1-9d65-29374c7f9553,-12.122729,-77.030281,3,Schell,8,2018-11-18 11:19:00.000,2018-11-18 11:50:00.000,0.0027,0.8331805682859762,POINT (-77.030281 -12.122729),898e62c564fffff,8a8e62c5648ffff,2018-11-18 12:00:00,1
112,3825b2b7-5a30-32a5-b503-86850288f886,-12.12214,-77.02036,3,Av. Monseñor Roca y Boloña,8,2018-11-27 22:29:00.000,2018-11-27 23:04:00.000,0.0027,0.8359303391384051,POINT (-77.02036 -12.12214),898e62c560fffff,8a8e62c560d7fff,2018-11-27 12:00:00,1
113,a7ec36a5-f923-3a5a-801b-6461b3d5c3f1,-12.131833,-77.029574,3,Av. Armendáriz,8,2019-01-04 18:44:00.000,2019-01-04 18:55:00.000,0.0027,0.8386801099908341,POINT (-77.029574 -12.131833),898e62c52dbffff,8a8e62c52da7fff,2019-01-04 12:00:00,1
114,e702f15b-1515-3aff-9ae6-623519e934f9,-12.11384,-77.029725,3,Av. Arequipa,8,2019-01-24 07:42:00.000,2019-01-24 08:12:00.000,0.0027,0.8414298808432631,POINT (-77.029725 -12.11384),898e62c0b27ffff,8a8e62c0b26ffff,2019-01-24 12:00:00,1
115,382ca999-b8b6-342d-b3be-fcb8e8665bc3,-12.123387,-77.021218,3,Av. Casimiro Ulloa,8,2019-02-19 22:45:00.000,2019-02-19 23:16:00.000,0.0027,0.844179651695692,POINT (-77.021218 -12.123387),898e62c5673ffff,8a8e62c5672ffff,2019-02-19 12:00:00,1
116,46696de9-ad65-3d95-865e-88682d684278,-12.124533,-77.029125,3,Av. Alfredo Benavides,8,2019-03-13 19:41:00.000,2019-03-13 20:17:00.000,0.0027,0.8469294225481209,POINT (-77.02912499999999 -12.124533),898e62c564fffff,8a8e62c564dffff,2019-03-13 12:00:00,1
117,4799f1cb-a947-3fc6-98b7-f7031af8d230,-12.132247,-77.031658,3,Vía Expresa Costa Verde,8,2019-05-11 10:48:00.000,2019-05-11 11:10:00.000,0.0027,0.8496791934005501,POINT (-77.03165799999999 -12.132247),898e62ce5afffff,8a8e62ce5acffff,2019-05-11 12:00:00,1
118,5173ab04-0b07-33cd-b408-a5a248721548,-12.131344,-77.03019599999999,3,Malecón de la Reserva,8,2019-05-14 18:43:00.000,2019-05-14 19:13:00.000,0.0027,0.8524289642529789,POINT (-77.03019599999999 -12.131344),898e62ce5a7ffff,8a8e62ce5a5ffff,2019-05-14 12:00:00,1
119,edcc98d5-6537-328f-bd79-b7989e55b6f2,-12.131304,-77.03371,3,Vía Expresa Costa Verde,8,2019-05-20 01:03:00.000,2019-05-20 01:20:00.000,0.0027,0.8551787351054079,POINT (-77.03371 -12.131304),898e62ce5afffff,8a8e62ce5ad7fff,2019-05-20 12:00:00,1
120,e1d6c73a-db73-31ca-8ee4-47b551ae0768,-12.113658000000001,-77.027393,3,Av. Angamos Este,8,2019-06-03 01:34:00.000,2019-06-03 02:06:00.000,0.0027,0.8579285059578369,POINT (-77.027393 -12.113658),898e62c56cbffff,8a8e62c56c8ffff,2019-06-03 12:00:00,1
121,73485aa2-5680-31dc-90cf-d5c569b00065,-12.132228999999999,-77.029063,3,Av. Armendáriz,8,2019-06-03 23:18:00.000,2019-06-03 23:47:00.000,0.0027,0.8606782768102658,POINT (-77.02906299999999 -12.132229),898e62c52dbffff,8a8e62c52da7fff,2019-06-03 12:00:00,1
122,43cbb4e9-52f4-3b83-ae9a-86e7c2350630,-12.124276,-77.010339,3,Av. Manuel Villarán,8,2019-06-13 13:35:00.000,2019-06-13 13:57:00.000,0.0027,0.8634280476626948,POINT (-77.010339 -12.124276),898e62c5637ffff,8a8e62c56347fff,2019-06-13 12:00:00,1
123,f3590ee5-2d66-3772-94eb-b6f2ccc5608c,-12.126638999999999,-77.023413,3,Av. Paseo de la República,8,2019-06-20 16:02:00.000,2019-06-20 16:27:00.000,0.0027,0.8661778185151238,POINT (-77.02341300000001 -12.126639),898e62c5663ffff,8a8e62c56637fff,2019-06-20 12:00:00,1
124,fae8369f-2c8e-326b-bd6d-b20742ea0b91,-12.122563000000001,-77.006254,3,Av. Manuel Villarán,8,2019-07-18 00:32:00.000,2019-07-18 00:47:00.000,0.0027,0.8689275893675527,POINT (-77.006254 -12.122563),898e62c50dbffff,8a8e62c50daffff,2019-07-18 12:00:00,1
125,e5c5a164-ea72-3dd2-af89-7f4759cd7853,-12.136128,-77.0254,3,Quebrada de Armendáriz,8,2019-07-21 02:36:00.000,2019-07-21 02:46:00.000,0.0027,0.8716773602199817,POINT (-77.0254 -12.136128),898e62c52c3ffff,8a8e62c52c0ffff,2019-07-21 12:00:00,1
126,7a3c8267-3425-3893-bac5-058cc6b74d39,-12.116655,-77.045114,3,Av. Del Ejército,8,2019-08-25 02:06:00.000,2019-08-25 02:35:00.000,0.0027,0.8744271310724107,POINT (-77.045114 -12.116655),898e62ce5d3ffff,8a8e62ce5d27fff,2019-08-25 12:00:00,1
127,522d2cdc-4a1d-33b2-a907-9e12da9e39fc,-12.125755999999999,-77.023831,3,Acceso a Vía Expresa Paseo de la República,7,2018-10-21 08:42:00.000,2018-10-21 09:08:00.000,0.0027,0.8771769019248395,POINT (-77.023831 -12.125756),898e62c5663ffff,8a8e62c56637fff,2018-10-21 12:00:00,1
128,930ab173-d8ce-3eef-9598-f4e3ffca6bb0,-12.135251,-77.02500699999999,3,Av. Armendáriz,7,2018-10-28 13:03:00.000,2018-10-28 13:32:00.000,0.0027,0.8799266727772685,POINT (-77.02500699999999 -12.135251),898e62c52c3ffff,8a8e62c52c2ffff,2018-10-28 12:00:00,1
129,8b281fa3-d636-313e-be60-78a4fa8a82da,-12.121835,-77.02900600000001,3,Av. José Larco,7,2019-01-22 21:04:00.000,2019-01-22 21:36:00.000,0.0027,0.8826764436296975,POINT (-77.02900600000001 -12.121835),898e62c564fffff,8a8e62c564f7fff,2019-01-22 12:00:00,1
130,00cc63d1-f63d-3afe-8179-b78af7d3e6e7,-12.113696000000001,-77.028001,3,Av. Angamos Este,7,2019-02-19 11:53:00.000,2019-02-19 12:26:00.000,0.0027,0.8854262144821264,POINT (-77.028001 -12.113696),898e62c56cbffff,8a8e62c56c9ffff,2019-02-19 12:00:00,1
131,3406ffec-9ab0-373a-9902-6efd29cc926e,-12.113779,-77.02950899999999,3,Av. Angamos Este,7,2019-03-18 11:14:00.000,2019-03-18 11:53:00.000,0.0027,0.8881759853345554,POINT (-77.02950899999999 -12.113779),898e62c0b27ffff,8a8e62c0b26ffff,2019-03-18 12:00:00,1
132,de04b4e9-0353-38c2-8aa8-7a2188e034d7,-12.114003,-77.036513,3,Av. Angamos Oeste,7,2019-05-16 11:10:00.000,2019-05-16 11:58:00.000,0.0027,0.8909257561869844,POINT (-77.036513 -12.114003),898e62c0b2bffff,8a8e62c0b287fff,2019-05-16 12:00:00,1
133,3b92a9d1-88e0-391f-a59e-dc26d321c221,-12.122679,-77.006423,3,Av. Manuel Villarán,7,2019-05-21 20:15:00.000,2019-05-21 20:44:00.000,0.0027,0.8936755270394133,POINT (-77.006423 -12.122679),898e62c50dbffff,8a8e62c50daffff,2019-05-21 12:00:00,1
134,1ad9b39a-23b1-3cfa-a3f6-72e54b76ff12,-12.1145,-77.027923,3,General Vidal,7,2019-05-24 16:41:00.000,2019-05-24 17:15:00.000,0.0027,0.8964252978918423,POINT (-77.027923 -12.1145),898e62c56cbffff,8a8e62c56c9ffff,2019-05-24 12:00:00,1
135,09d22fbe-b113-3791-ab80-23c6278ae043,-12.11867,-77.010063,3,Av. Monseñor Roca y Boloña,7,2019-06-25 20:14:00.000,2019-06-25 20:39:00.000,0.0027,0.8991750687442713,POINT (-77.010063 -12.11867),898e62c56a3ffff,8a8e62c56a1ffff,2019-06-25 12:00:00,1
136,64c45d8e-6a70-3f14-979e-825fe3381c0f,-12.128738,-77.01800300000001,3,Av. Roosevelt,7,2019-08-12 02:56:00.000,2019-08-12 03:25:00.000,0.0027,0.9019248395967002,POINT (-77.01800300000001 -12.128738),898e62c562bffff,8a8e62c5629ffff,2019-08-12 12:00:00,1
137,6a02a112-aa3a-3c65-8224-6d8c943df7b4,-12.126806,-77.037151,3,Bajada Balta,7,2019-08-15 16:07:00.000,2019-08-15 16:37:00.000,0.0027,0.9046746104491292,POINT (-77.03715099999999 -12.126806),898e62ce517ffff,8a8e62ce5167fff,2019-08-15 12:00:00,1
138,bdf6feb8-4bc2-39a9-a02d-ab20e1eab022,-12.130633,-77.03444,2,Vía Expresa Costa Verde,8,2018-11-06 14:49:00.000,2018-11-06 15:20:00.000,0.0018,0.9065077910174152,POINT (-77.03444 -12.130633),898e62ce5abffff,8a8e62ce5a8ffff,2018-11-06 12:00:00,1
139,4cc671ea-b5b9-3b19-8015-ccd791b9b508,-12.127344,-77.036635,2,Bajada Balta,7,2018-10-06 18:40:00.000,2018-10-06 19:09:00.000,0.0018,0.9083409715857012,POINT (-77.036635 -12.127344),898e62ce517ffff,8a8e62ce516ffff,2018-10-06 12:00:00,1
140,e813721d-1d70-3a52-a8ec-9fc858e66658,-12.116652,-77.02941700000001,2,Av. Arequipa,7,2018-10-12 16:06:00.000,2018-10-12 16:40:00.000,0.0018,0.9101741521539872,POINT (-77.02941700000001 -12.116652),898e62c5653ffff,8a8e62c56517fff,2018-10-12 12:00:00,1
